date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,surplus,expense_ratio,debt_pressure
2023-01-10,1751,4544.82,4691.75,0.3,2503.12,normal,709.0,0.29,427.59,161.0,6,863.8,82,0,521.71,2642.95,Salary,1527.09,Insurance,Negative,69.5,Low,2417.47,0,-146.9300000000003,103.2329113144195,9.408293397758328
2023-02-09,1637,3612.34,2573.48,0.18,2382.27,inflation,770.0,0.32,430.79,610.12,5,705.17,69,0,508.0,1471.98,Freelance,593.5,Healthcare,Negative,72.4,Low,0.0,0,1038.8600000000001,71.24135601853646,11.925510887679454
2023-03-11,1208,4442.69,4620.5599999999995,0.26,1738.87,normal,642.0,0.22,727.5,864.53,2,779.22,53,0,231.65,2839.27,Salary,1549.64,Rent,Positive,13.0,Low,2011.27,1,-177.8699999999999,104.00365544298612,16.375214115772202
2023-04-10,1793,2943.37,3746.91,0.07,2459.96,normal,679.0,0.47,553.71,730.82,5,455.0,63,0,480.6,2645.2,Salary,621.11,Dining Out,Negative,11.6,Low,414.38,0,-803.54,127.29999966025338,18.812109928415392
2023-05-10,1161,4547.95,4267.8,0.3,2629.86,recession,695.0,0.44,420.01,0.0,7,542.98,81,1,847.38,2394.54,Salary,1025.88,Rent,Negative,22.3,Low,2248.6,0,280.14999999999964,93.8400817950945,9.235149902703416
2023-06-09,1304,2774.17,3622.9300000000003,0.34,2875.4,normal,638.0,0.43,645.61,809.62,5,1270.61,84,0,554.37,2406.78,Salary,661.78,Healthcare,Positive,0.5,Low,0.0,0,-848.7600000000002,130.59509691186915,23.272185915066487
2023-07-09,1591,3730.02,3528.9799999999996,0.31,2924.68,recession,726.0,0.45,428.84,347.77,5,1355.17,52,0,469.43,2242.68,Mixed,816.87,Utilities,Neutral,6.3,Medium,0.0,0,201.04000000000042,94.61021656720338,11.496989292282613
2023-08-08,1120,3620.67,3693.2,0.16,2898.03,recession,639.0,0.29,611.0,322.29,2,943.0,34,0,479.69,2088.64,Salary,1124.87,Transportation,Negative,57.1,Medium,587.31,0,-72.52999999999975,102.00322039843455,16.875329704170774
2023-09-07,1146,3717.41,3832.68,0.2,3481.11,recession,717.0,0.49,356.72,301.37,6,1397.1,74,0,915.12,2033.97,Mixed,883.59,Transportation,Positive,67.4,Low,0.0,0,-115.26999999999998,103.10081481461555,9.595928347962696
2023-10-07,1194,2527.45,4043.35,0.08,2687.78,normal,744.0,0.22,652.43,349.25,4,1800.38,57,0,704.94,1917.09,Salary,1421.32,Insurance,Negative,57.9,Medium,341.01,0,-1515.9,159.97744762507665,25.813764861817244
2023-11-06,1371,3751.63,3689.9500000000003,0.18,2508.1,normal,591.0,0.47,807.68,313.76,7,425.34,70,0,764.69,2006.19,Salary,919.07,Rent,Positive,67.5,Medium,0.0,0,61.679999999999836,98.35591462910789,21.5287754922527
2019-01-01,1620,2530.03,4538.27,0.08,2791.76,inflation,679.0,0.32,301.92,483.91,8,511.17,66,0,727.22,2539.15,Salary,1271.9,Rent,Positive,44.4,Low,100.88,0,-2008.2400000000002,179.3761338798354,11.933455334521724
2019-01-31,1227,3209.62,2100.35,0.3,3255.29,normal,677.0,0.45,598.17,0.0,9,299.11,47,0,456.84,1170.54,Salary,472.97,Education,Negative,14.8,Medium,0.0,0,1109.27,65.4392108723151,18.636785663100305
2019-03-02,1773,4523.31,4872.33,0.4,2626.34,normal,686.0,0.5,224.37,308.4,2,895.96,83,0,560.83,2474.42,Salary,1837.08,Rent,Positive,29.4,Medium,2270.13,0,-349.0199999999995,107.71603095962912,4.960305616904435
2019-04-01,1675,3071.93,2471.96,0.08,2520.47,normal,634.0,0.42,342.68,456.0,6,1430.27,58,0,316.27,1250.25,Salary,905.44,Transportation,Neutral,36.9,Low,524.54,0,599.9699999999998,80.46928152659729,11.155202104214615
2019-05-01,1579,3655.22,4389.5,0.36,3762.18,normal,704.0,0.4,578.86,0.0,2,1292.24,29,0,374.67,3015.8,Salary,999.03,Groceries,Positive,59.9,Medium,509.0,0,-734.2800000000002,120.08853092289931,15.83652967536838
2019-05-31,1954,3393.87,4868.27,0.25,1835.81,inflation,557.0,0.56,388.77,454.03,1,1012.83,79,0,736.27,2560.57,Salary,1571.43,Utilities,Positive,63.2,Low,1597.89,0,-1474.4000000000005,143.44303111197542,11.455064572302415
2019-06-30,1017,2088.09,4895.110000000001,0.35,3916.17,normal,680.0,0.19,607.85,787.56,1,903.35,32,0,401.47,2910.03,Salary,1583.61,Groceries,Positive,72.2,Low,199.05,0,-2807.0200000000004,234.4300293569722,29.110335282483035
2019-07-30,1551,2370.31,4415.13,0.12,2504.04,normal,739.0,0.44,803.12,878.93,7,1154.28,73,0,704.41,2360.9,Freelance,1349.82,Utilities,Negative,58.1,Medium,0.0,0,-2044.8200000000002,186.2680408891664,33.882487944614844
2019-08-29,1829,2925.98,4222.2300000000005,0.08,3612.55,recession,812.0,0.55,452.95,363.97,1,464.0,80,0,488.6,2102.23,Salary,1631.4,Rent,Negative,7.4,Low,0.0,0,-1296.2500000000005,144.30139645520478,15.480283528937314
2019-09-28,1192,3884.71,3497.9700000000003,0.08,2196.84,inflation,752.0,0.5,281.29,369.17,7,1081.9,93,0,556.0,1051.5,Salary,1890.47,Insurance,Positive,56.4,Medium,2241.79,1,386.7399999999998,90.04455931073363,7.240952349081399
2019-10-28,1812,3822.42,3069.98,0.28,1993.38,normal,755.0,0.28,726.3,26.02,9,1257.03,70,0,338.15,1387.28,Salary,1344.55,Healthcare,Positive,15.7,Medium,49.59,0,752.44,80.31508834717273,19.001051689767216
2019-11-27,1522,5263.61,3399.87,0.18,2626.09,normal,660.0,0.28,417.03,615.24,8,903.41,57,0,485.23,1683.85,Freelance,1230.79,Transportation,Negative,19.8,Low,4137.06,1,1863.7399999999998,64.59198154878496,7.922889423798496
2019-12-27,1164,4562.57,4089.6800000000003,0.11,2093.61,normal,679.0,0.31,270.53,592.38,3,948.69,20,0,441.47,2432.27,Freelance,1215.94,Insurance,Neutral,10.3,Medium,2823.69,1,472.8899999999994,89.63544668903711,5.929333686935214
2020-01-26,1036,5227.74,2763.1099999999997,0.07,3143.79,normal,694.0,0.12,660.31,461.61,2,742.12,78,0,186.08,1094.29,Salary,1482.74,Utilities,Neutral,65.8,Medium,3230.77,1,2464.63,52.85477089526257,12.630888299724162
2020-02-25,1104,3372.16,2900.7200000000003,0.07,3037.42,normal,789.0,0.56,488.08,997.72,4,741.1,73,0,497.05,1127.81,Freelance,1275.86,Transportation,Negative,71.6,High,661.62,0,471.4399999999996,86.0196431960524,14.473809071930157
2020-03-26,1669,3119.24,2712.85,0.38,2459.62,normal,615.0,0.38,354.25,1171.69,7,641.3,58,1,362.6,1815.86,Salary,534.39,Healthcare,Positive,59.0,Low,133.53,0,406.3899999999999,86.97150587963735,11.35693309908824
2020-04-25,1087,3672.17,4088.82,0.33,2655.87,normal,653.0,0.13,577.11,568.87,3,947.03,69,0,391.13,2511.88,Salary,1185.81,Insurance,Neutral,75.8,Medium,747.99,0,-416.6500000000001,111.3461522750853,15.71577568576618
2020-05-25,1337,1940.34,3803.09,0.38,2491.45,normal,633.0,0.59,831.11,371.32,7,1540.28,91,0,325.17,2237.63,Salary,1240.29,Insurance,Neutral,4.6,Medium,0.0,0,-1862.7500000000002,196.00121628168262,42.83321479740664
2020-06-24,1801,5216.2,3923.43,0.32,2570.2,normal,651.0,0.14,439.95,322.63,9,0.0,88,0,226.42,2596.43,Salary,1100.58,Transportation,Neutral,38.3,Low,3056.1,1,1292.77,75.21624937694106,8.434300832023311
2020-07-24,1859,3910.61,2897.67,0.39,2853.33,normal,704.0,0.21,441.82,66.77,2,1193.46,27,0,222.51,2211.43,Salary,463.73,Healthcare,Positive,48.8,Low,457.51,0,1012.94,74.09764717013458,11.297981644807331
2020-08-23,1695,3533.21,5086.27,0.26,3156.5,recession,731.0,0.53,387.66,519.38,5,1731.88,62,0,486.83,2470.12,Salary,2129.32,Education,Positive,86.3,Low,893.47,0,-1553.0600000000004,143.95606261728005,10.971892415112604
2020-09-22,1295,5057.29,3164.87,0.37,2770.46,normal,690.0,0.11,0.0,436.45,8,934.99,50,0,361.84,1533.41,Salary,1269.62,Rent,Neutral,18.7,High,1507.38,0,1892.42,62.580354300425725,0.0
2020-10-22,1218,5178.3,3263.92,0.25,2578.88,normal,592.0,0.44,444.85,358.61,7,1614.76,38,0,50.53,2444.37,Freelance,769.02,Utilities,Negative,61.3,Medium,1561.36,0,1914.38,63.03072436900141,8.590657165479017
2020-11-21,1610,3575.88,4339.35,0.11,2632.21,inflation,718.0,0.58,636.39,217.53,2,1220.4,76,0,644.43,2526.53,Mixed,1168.39,Groceries,Positive,5.0,Low,637.39,0,-763.4700000000003,121.35054867613009,17.796738145575354
2020-12-21,1943,2406.72,3623.54,0.32,2786.92,inflation,591.0,0.37,588.35,464.21,6,985.78,31,0,405.85,1989.75,Salary,1227.94,Rent,Neutral,0.2,Low,0.0,0,-1216.8200000000002,150.5592673846563,24.446134157691798
2021-01-20,1764,4401.14,4175.34,0.08,2268.12,recession,696.0,0.55,562.2,581.28,9,747.9,84,0,458.8,2676.1,Salary,1040.44,Groceries,Positive,65.8,Low,264.75,0,225.80000000000018,94.86951108121985,12.773963109557979
2021-02-19,1789,4017.66,3394.1000000000004,0.25,2651.87,normal,653.0,0.47,587.24,697.94,5,0.0,46,0,490.3,1582.47,Freelance,1321.33,Entertainment,Neutral,22.7,High,1498.43,0,623.5599999999995,84.4795229063684,14.616468292488664
2021-03-21,1104,1566.74,3362.0299999999997,0.07,3533.57,normal,727.0,0.22,358.7,652.28,3,1901.75,53,0,465.49,1871.63,Salary,1024.91,Utilities,Positive,45.7,Low,0.0,0,-1795.2899999999997,214.58761504780622,22.894673015305667
2021-04-20,1124,4716.63,4543.38,0.15,2632.95,inflation,722.0,0.57,637.74,602.56,6,787.82,48,0,458.0,2415.08,Freelance,1670.3,Investments,Negative,61.7,Medium,1474.04,0,173.25,96.32682656896979,13.521094510275343
2021-05-20,1988,2569.01,3749.11,0.33,3074.57,recession,633.0,0.34,544.4,179.75,4,1045.05,56,0,201.06,2195.44,Salary,1352.61,Dining Out,Positive,65.5,High,0.0,0,-1180.1,145.93598312190298,21.191042463828477
2021-06-19,1318,3174.77,3305.5000000000005,0.38,2685.02,normal,639.0,0.41,50.65,548.88,4,394.28,90,0,304.19,2050.05,Salary,951.26,Transportation,Neutral,34.6,Medium,121.72,0,-130.73000000000047,104.117778610734,1.5953911621944268
2021-07-19,1376,5232.44,4484.86,0.19,3542.76,normal,643.0,0.59,405.37,514.61,8,147.91,85,0,843.53,2852.1,Salary,789.23,Investments,Negative,18.0,Medium,2606.0,0,747.5799999999999,85.7125929776548,7.747246026710293
2021-08-18,1635,4738.71,3748.7799999999997,0.19,3029.09,normal,654.0,0.38,444.23,537.72,9,535.8,61,0,998.72,1191.26,Salary,1558.8,Groceries,Positive,14.0,Medium,1261.95,0,989.9300000000003,79.1097155132937,9.374492214125786
2021-09-17,1346,3888.45,4283.95,0.22,2399.63,normal,677.0,0.3,230.28,406.68,1,458.03,98,0,669.41,2302.28,Freelance,1312.26,Transportation,Positive,8.6,Medium,2980.36,1,-395.5,110.17114788669006,5.922154071673804
2021-10-17,1440,4530.31,3259.38,0.12,2272.88,recession,682.0,0.15,434.77,0.0,3,801.18,35,0,406.72,1691.77,Salary,1160.89,Dining Out,Positive,63.3,Low,731.75,0,1270.9300000000003,71.94606991574528,9.596915001401669
2021-11-16,1003,3465.95,3652.87,0.09,3266.59,recession,680.0,0.27,580.76,171.01,7,904.01,92,0,621.01,1646.25,Freelance,1385.61,Utilities,Positive,12.9,Low,0.0,0,-186.92000000000007,105.39303798381397,16.756156320777855
2021-12-16,1893,4150.37,4358.98,0.1,3145.24,inflation,567.0,0.51,396.46,401.01,9,1752.97,96,0,561.57,2699.14,Salary,1098.27,Transportation,Neutral,45.9,Low,0.0,0,-208.60999999999967,105.02629886010162,9.552401352168602
2022-01-15,1903,5708.64,2600.23,0.36,3827.28,normal,658.0,0.51,761.11,608.42,4,33.89,74,0,359.77,1108.42,Freelance,1132.04,Transportation,Positive,61.9,Low,2620.58,0,3108.4100000000003,45.54902743910984,13.332597606435156
2022-02-14,1572,5251.15,3111.8399999999997,0.24,2918.64,normal,702.0,0.44,553.0,607.88,9,986.26,72,0,189.89,2117.24,Salary,804.71,Transportation,Negative,36.6,High,2104.37,0,2139.31,59.260162059739294,10.531026537044267
2022-03-16,1491,4405.94,2852.87,0.39,2223.09,recession,694.0,0.18,662.79,510.18,9,541.48,70,0,39.76,1649.31,Salary,1163.8,Groceries,Positive,45.3,Low,1161.19,0,1553.0699999999997,64.75054131467974,15.043100904687762
2022-04-15,1929,2950.32,5549.13,0.13,2430.62,normal,650.0,0.17,276.26,235.36,9,1287.4,46,0,508.28,3055.92,Salary,1984.93,Dining Out,Positive,1.8,Medium,0.0,0,-2598.81,188.0856991783942,9.363730036063883
2022-05-15,1755,4559.29,3929.15,0.37,2271.52,inflation,638.0,0.21,522.48,585.75,8,712.07,67,0,677.31,1955.0,Salary,1296.84,Groceries,Neutral,74.9,High,76.82,0,630.1399999999999,86.17898839512293,11.459679028971617
2022-06-14,1180,3659.5,3254.02,0.06,3616.31,recession,673.0,0.51,200.84,494.03,7,1742.31,87,0,541.14,1660.11,Salary,1052.77,Investments,Positive,70.8,Low,315.4,0,405.48,88.91979778658286,5.488181445552671
2022-07-14,1325,5191.64,3901.23,0.37,3237.67,normal,661.0,0.22,600.42,0.0,6,1124.84,36,0,470.56,2666.06,Salary,764.61,Education,Neutral,25.9,High,1799.55,0,1290.4100000000003,75.14446302131888,11.565131634705024
2022-08-13,1615,4252.39,3566.8200000000006,0.05,2815.98,normal,632.0,0.29,499.31,423.77,7,986.2,41,1,217.59,2445.76,Salary,903.47,Investments,Positive,32.7,Medium,0.0,0,685.5699999999997,83.87800742641198,11.741867514503609
2022-09-12,1947,3170.92,5829.4800000000005,0.06,3367.66,normal,716.0,0.32,296.1,186.74,9,0.0,89,0,512.26,3578.13,Salary,1739.09,Insurance,Negative,6.7,Medium,0.0,0,-2658.5600000000004,183.84191338791268,9.337983928954372
2022-10-12,1740,1147.83,3151.14,0.22,3110.87,normal,663.0,0.41,891.92,12.52,8,1451.49,66,0,672.85,2003.59,Freelance,474.7,Entertainment,Positive,32.9,Low,0.0,0,-2003.31,274.5302004652257,77.70488661212897
2022-11-11,1044,2721.83,3824.2,0.22,3346.71,normal,668.0,0.41,655.49,746.71,1,403.28,26,0,650.63,1748.83,Freelance,1424.74,Groceries,Positive,22.1,Low,424.84,0,-1102.37,140.50105994863748,24.08269436371853
2022-12-11,1173,2994.04,4576.469999999999,0.13,2499.65,recession,648.0,0.12,465.18,283.97,3,2025.24,37,0,467.5,2854.72,Salary,1254.25,Insurance,Positive,2.1,Low,1198.83,0,-1582.4299999999994,152.85266729903407,15.53686657492886
2023-01-10,1886,3558.81,4106.21,0.23,2868.84,recession,666.0,0.21,751.13,563.36,4,1006.25,34,0,321.25,2834.57,Salary,950.39,Transportation,Positive,52.9,Low,0.0,0,-547.4000000000001,115.38154607860494,21.106212469898647
2023-02-09,1824,4633.24,3976.95,0.19,3173.0,normal,686.0,0.45,500.51,392.36,8,214.48,25,0,292.74,2400.22,Salary,1283.99,Healthcare,Positive,20.7,Low,1164.28,0,656.29,85.83518229144185,10.802591706883305
2023-03-11,1753,5429.93,4352.11,0.19,2998.79,normal,672.0,0.39,440.22,463.15,9,1278.85,69,0,712.93,2358.33,Salary,1280.85,Investments,Positive,23.8,Low,2576.92,0,1077.8200000000006,80.15038867904374,8.107286834268582
2023-04-10,1661,4410.87,4541.8,0.34,3034.19,normal,580.0,0.3,261.98,0.0,8,324.28,29,0,716.17,3150.67,Salary,674.96,Dining Out,Positive,51.0,Medium,1444.57,0,-130.9300000000003,102.96834864777244,5.939417847272761
2023-05-10,1478,3870.58,3815.8300000000004,0.09,2357.92,recession,702.0,0.53,675.74,261.88,7,911.0,82,0,739.19,1991.7,Salary,1084.94,Healthcare,Positive,5.9,Low,1178.49,0,54.749999999999545,98.58548331257849,17.45836541293553
2023-06-09,1259,5208.09,3859.9799999999996,0.16,2931.37,inflation,754.0,0.41,550.98,448.71,1,1748.03,92,0,579.3,2205.41,Salary,1075.27,Transportation,Neutral,47.6,Medium,2614.41,0,1348.1100000000006,74.11507865647482,10.579310265375598
2023-07-09,1708,4772.57,4206.87,0.35,2110.13,normal,796.0,0.11,388.87,508.79,8,1169.34,83,0,581.25,2752.12,Salary,873.5,Utilities,Neutral,64.3,Low,1173.51,0,565.6999999999998,88.14684750564162,8.148020877640349
2023-08-08,1941,4170.43,4260.82,0.14,3802.89,recession,669.0,0.2,510.04,790.35,6,500.54,24,0,494.61,2817.76,Salary,948.45,Groceries,Positive,0.2,Low,1551.8,0,-90.38999999999942,102.16740240215036,12.229913941727832
2023-09-07,1739,5841.63,5080.43,0.07,2666.34,normal,670.0,0.29,469.46,117.53,2,1027.7,73,0,755.59,1929.26,Salary,2395.58,Insurance,Positive,45.8,Low,2344.74,0,761.1999999999998,86.96939039274997,8.036455578323173
2023-10-07,1028,2202.11,3496.41,0.35,2166.9,inflation,707.0,0.27,614.86,277.25,2,1634.6,30,0,224.33,2760.52,Salary,511.56,Utilities,Positive,74.0,Medium,285.12,0,-1294.2999999999997,158.77544718474553,27.921402654726602
2023-11-06,1979,4675.23,3118.5499999999997,0.22,2877.53,normal,716.0,0.22,335.96,194.28,2,1091.1,51,0,616.83,1514.07,Salary,987.65,Dining Out,Positive,84.8,Low,989.3,0,1556.6799999999998,66.70367019376587,7.185956626732802
2019-01-01,1465,4784.64,4187.01,0.07,2847.63,inflation,629.0,0.49,741.76,616.82,7,1483.28,82,0,710.58,2170.36,Freelance,1306.07,Groceries,Neutral,9.8,Medium,1911.02,0,597.6300000000001,87.50940509630819,15.50294275013376
2019-01-31,1125,5246.93,4453.36,0.4,2918.52,inflation,674.0,0.2,502.34,519.55,3,627.22,93,0,467.73,3083.49,Salary,902.14,Entertainment,Positive,61.6,Low,1648.67,0,793.5700000000006,84.87553674243796,9.573979450840776
2019-03-02,1649,2951.86,4332.58,0.08,2399.68,normal,681.0,0.52,595.52,292.49,1,782.87,32,0,706.91,2205.78,Mixed,1419.89,Investments,Positive,39.5,Low,105.88,0,-1380.7199999999998,146.77457603002853,20.174398514834714
2019-04-01,1109,3809.75,4759.259999999999,0.37,2716.9,normal,640.0,0.56,498.18,235.04,8,1222.64,40,0,328.19,3212.63,Salary,1218.44,Utilities,Positive,38.3,Medium,929.97,0,-949.5099999999993,124.92315768751227,13.076448585865213
2019-05-01,1054,4581.38,3800.5499999999997,0.21,2684.65,normal,733.0,0.6,398.27,1047.18,3,828.45,60,0,510.7,2073.95,Mixed,1215.9,Utilities,Positive,19.7,Low,911.02,0,780.8300000000004,82.9564454378375,8.693232170219453
2019-05-31,1635,4744.85,3197.0899999999997,0.38,2529.99,normal,600.0,0.13,527.18,542.16,2,1279.96,31,0,102.14,1980.02,Salary,1114.93,Investments,Neutral,27.0,Medium,1615.38,0,1547.7600000000007,67.3802122301021,11.110572515464133
2019-06-30,1741,2668.89,2632.13,0.12,2528.76,normal,634.0,0.47,575.49,241.57,1,751.94,99,0,672.9,1000.0,Salary,959.23,Rent,Negative,34.7,High,0.0,0,36.75999999999976,98.62264836692408,21.562896934680712
2019-07-30,1921,4455.12,3735.4799999999996,0.19,3281.61,inflation,702.0,0.17,613.52,472.72,8,1095.61,36,0,342.72,2072.72,Salary,1320.04,Utilities,Neutral,38.9,Low,1785.16,0,719.6400000000003,83.84689974680816,13.771121765519222
2019-08-29,1823,3139.62,3727.03,0.3,2431.98,inflation,694.0,0.52,359.36,581.41,5,1378.33,88,0,246.46,2463.05,Mixed,1017.52,Utilities,Negative,16.5,Low,0.0,0,-587.4100000000003,118.70958905854849,11.44597116848536
2019-09-28,1200,4569.58,4705.27,0.21,2778.01,normal,625.0,0.27,669.93,561.14,8,1267.48,66,0,660.7,3072.73,Salary,971.84,Dining Out,Negative,5.1,Low,999.87,0,-135.6900000000005,102.96941950901397,14.660647149190954
2019-10-28,1165,2297.31,4206.799999999999,0.15,2473.32,normal,729.0,0.11,628.01,596.07,8,426.45,30,0,310.65,2618.74,Salary,1277.41,Healthcare,Neutral,17.1,Low,0.0,0,-1909.4899999999993,183.11851687408313,27.336754726179752
2019-11-27,1827,3606.54,3723.71,0.24,2511.99,normal,615.0,0.25,446.64,348.41,1,714.95,95,0,558.79,2390.47,Freelance,774.45,Rent,Negative,33.1,Low,0.0,0,-117.17000000000007,103.24882019886097,12.384168760085844
2019-12-27,1804,3901.15,3104.21,0.3,1855.69,normal,622.0,0.38,767.81,486.09,2,1199.7,73,0,710.38,1652.88,Salary,740.95,Entertainment,Neutral,21.5,Medium,1184.15,0,796.94,79.57166476551785,19.681632339182034
2020-01-26,1326,4061.33,3732.7400000000002,0.08,2469.49,recession,680.0,0.57,746.5,0.0,9,1638.43,55,0,773.07,1735.03,Salary,1224.64,Entertainment,Neutral,19.6,Medium,958.63,0,328.5899999999997,91.90930064781735,18.380678250720823
2020-02-25,1621,4200.39,3002.38,0.14,3651.54,normal,658.0,0.36,737.39,813.94,4,0.0,39,0,666.01,1000.0,Salary,1336.37,Entertainment,Positive,44.8,High,1467.03,0,1198.0100000000002,71.4786007965927,17.555274629260616
2020-03-26,1543,5502.02,3850.0299999999997,0.19,3166.58,normal,650.0,0.16,314.64,360.5,4,1339.67,89,0,502.01,1629.73,Salary,1718.29,Rent,Positive,72.0,Medium,1629.54,0,1651.9900000000007,69.97484560216066,5.718626977001174
2020-04-25,1153,4987.93,4197.49,0.19,2370.91,recession,744.0,0.13,411.87,595.71,8,623.64,93,0,560.05,1912.31,Salary,1725.13,Investments,Neutral,0.9,Low,2157.45,0,790.4400000000005,84.1529452097363,8.257333202350473
2020-05-25,1585,2416.54,4066.14,0.31,2950.47,recession,813.0,0.14,622.13,664.18,9,1144.8,62,0,688.91,1880.83,Salary,1496.4,Groceries,Positive,67.0,High,0.0,0,-1649.6,168.26288826172956,25.744659720095676
2020-06-24,1137,4089.74,4320.21,0.36,3078.5,inflation,642.0,0.34,472.13,860.3,5,1605.97,52,0,605.68,2660.39,Mixed,1054.14,Groceries,Negative,63.2,Medium,624.03,0,-230.47000000000025,105.63532156078381,11.544254646994675
2020-07-24,1655,4286.02,2115.16,0.33,2035.48,normal,620.0,0.47,598.8,628.88,3,1215.85,57,0,414.96,1269.64,Salary,430.56,Entertainment,Positive,22.1,High,1527.18,0,2170.8600000000006,49.35021301813803,13.97100340175734
2020-08-23,1897,2583.09,3162.5,0.38,3668.7,recession,687.0,0.55,300.9,368.93,9,1476.93,62,0,268.33,1299.22,Mixed,1594.95,Education,Negative,31.0,Medium,0.0,0,-579.4099999999999,122.430887038392,11.648839180980916
2020-09-22,1501,6066.1,4266.299999999999,0.36,3087.54,normal,670.0,0.12,690.67,522.01,3,638.92,51,0,748.75,2416.99,Salary,1100.56,Entertainment,Positive,42.3,Medium,1494.34,0,1799.800000000001,70.33019567761822,11.385733832281037
2020-10-22,1389,2684.49,4322.79,0.05,3266.41,normal,674.0,0.41,551.49,174.38,4,563.36,38,0,384.87,3327.86,Mixed,610.06,Utilities,Negative,82.7,Medium,0.0,0,-1638.3000000000002,161.02835175396447,20.543566934501527
2020-11-21,1325,3618.4,4083.24,0.19,2797.97,inflation,722.0,0.23,289.77,736.52,4,1050.57,20,0,514.12,2178.65,Salary,1390.47,Healthcare,Neutral,55.2,Medium,0.0,0,-464.8399999999997,112.8465620163608,8.008235684280345
2020-12-21,1994,3279.4,4009.8399999999992,0.15,2515.25,inflation,604.0,0.57,764.85,217.82,5,501.35,25,0,514.99,2447.74,Freelance,1047.11,Insurance,Positive,7.7,High,0.0,0,-730.4399999999991,122.2735866317009,23.32286393852534
2021-01-20,1688,5099.01,5100.360000000001,0.2,3217.43,normal,650.0,0.29,378.61,462.98,4,797.52,98,0,513.27,2994.56,Salary,1592.53,Utilities,Neutral,23.4,Medium,3679.1,1,-1.3500000000003638,100.02647572764126,7.425166846113266
2021-02-19,1198,5254.63,3715.1899999999996,0.09,2301.19,normal,624.0,0.24,525.88,0.0,8,1115.73,77,0,402.0,2631.39,Salary,681.8,Insurance,Negative,87.5,Medium,1564.27,0,1539.4400000000005,70.7031703469131,10.00793585847148
